session_id,user_role,message,detected_category,emotional_state,profile_id,family_id,created_at
session_02402def_15,user,También noto que Valeria Emmanuel se bloquea cuando le doy muchas instrucciones.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:03:00
session_02402def_15,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:04:00
session_02402def_16,user,Valeria Emmanuel se desreguló de golpe y ya no supe cómo ayudar.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:01:00
session_02402def_16,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:02:00
session_02402def_16,user,Cuando intento explicarle en ese momento se enoja más.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:03:00
session_02402def_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:04:00
session_02402def_16,user,Lo intenté antes y funcionó solo un rato.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:05:00
session_02402def_16,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:06:00
session_02402def_16,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:07:00
session_02402def_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:08:00
session_02402def_16,user,Creo que lo más difícil con Valeria Emmanuel fue el ruido y que ya venía cansado.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:09:00
session_02402def_16,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:10:00
session_02402def_16,user,Creo que lo más difícil con Valeria Emmanuel fue el ruido y que ya venía cansado.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:11:00
session_02402def_16,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:12:00
session_02402def_16,user,Creo que lo más difícil con Valeria Emmanuel fue el ruido y que ya venía cansado.,crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:13:00
session_02402def_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: bajar la voz y retirar una exigencia.",crisis_activa,shutdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-30T21:14:00
session_02402def_17,user,"Cada vez que hay tarea, Valeria Emmanuel se bloquea desde el inicio.",disfuncion_ejecutiva,executive_dysfunction,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-28T21:01:00
session_02402def_17,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,executive_dysfunction,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-28T21:02:00
session_02402def_17,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,disfuncion_ejecutiva,executive_dysfunction,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-28T21:03:00
session_02402def_17,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,executive_dysfunction,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-28T21:04:00
session_02402def_18,user,Valeria Emmanuel no puede empezar ni una tarea sencilla.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:01:00
session_02402def_18,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:02:00
session_02402def_18,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:03:00
session_02402def_18,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:04:00
session_02402def_18,user,Lo intenté antes y funcionó solo un rato.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:05:00
session_02402def_18,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:06:00
session_02402def_18,user,Creo que lo más difícil con Valeria Emmanuel fue el ruido y que ya venía cansado.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:07:00
session_02402def_18,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:08:00
session_02402def_18,user,Cuando intento explicarle en ese momento se enoja más.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:09:00
session_02402def_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:10:00
session_02402def_18,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:11:00
session_02402def_18,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:12:00
session_02402def_18,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:13:00
session_02402def_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:14:00
session_02402def_19,user,"Cada vez que hay tarea, Valeria Emmanuel se bloquea desde el inicio.",disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:01:00
session_02402def_19,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:02:00
session_02402def_19,user,También noto que Valeria Emmanuel se bloquea cuando le doy muchas instrucciones.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:03:00
session_02402def_19,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: elegir una tarea mínima.,disfuncion_ejecutiva,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:04:00
session_02402def_20,user,Valeria Emmanuel se desreguló de golpe y ya no supe cómo ayudar.,crisis_activa,meltdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:01:00
session_02402def_20,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: priorizar seguridad y pausar preguntas.,crisis_activa,meltdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:02:00
session_02402def_21,user,Funcionó un rato nada más.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:01:00
session_02402def_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:02:00
session_02402def_21,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:03:00
session_02402def_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:04:00
session_02402def_21,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:05:00
session_02402def_21,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:06:00
session_02402def_21,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:07:00
session_02402def_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:08:00
session_02402def_21,user,Lo intenté antes y funcionó solo un rato.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:09:00
session_02402def_21,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:10:00
session_02402def_21,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:11:00
session_02402def_21,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: ajustar una cosa a la vez.,apoyo_general,emotional_dysregulation,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-29T21:12:00
session_02402def_22,user,"No sé si fue por el ambiente, pero Valeria Emmanuel ya no aguantó nada.",sobrecarga_sensorial,meltdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T00:01:00
session_02402def_22,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar ruido o luz por unos minutos.,sobrecarga_sensorial,meltdown,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T00:02:00
session_02402def_23,user,Valeria Emmanuel está batallando muchísimo para dormir.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:01:00
session_02402def_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:02:00
session_02402def_23,user,Cuando intento explicarle en ese momento se enoja más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:03:00
session_02402def_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:04:00
session_02402def_23,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:05:00
session_02402def_23,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:06:00
session_02402def_23,user,Cuando intento explicarle en ese momento se enoja más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:07:00
session_02402def_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:08:00
session_02402def_23,user,Cuando intento explicarle en ese momento se enoja más.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:09:00
session_02402def_23,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:10:00
session_02402def_23,user,También noto que Valeria Emmanuel se bloquea cuando le doy muchas instrucciones.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:11:00
session_02402def_23,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: mantener secuencia nocturna breve.,sueno_regulacion,general_distress,144b8108-f23c-4bf5-aab9-27382ba12462,02402def-d911-468c-88fa-4a691bbb79d6,2026-05-31T21:12:00
session_02672e05_01,user,Estoy saturada y ya no sé cómo sostener esto.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:05:00
session_02672e05_01,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:06:00
session_02672e05_01,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:07:00
session_02672e05_01,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:08:00
session_02672e05_01,user,Creo que lo más difícil con María fue el ruido y que ya venía cansado.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:09:00
session_02672e05_01,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:10:00
session_02672e05_01,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:11:00
session_02672e05_01,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:12:00
session_02672e05_01,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:13:00
session_02672e05_01,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:14:00
session_02672e05_01,user,Creo que lo más difícil con María fue el ruido y que ya venía cansado.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:15:00
session_02672e05_01,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,sobrecarga_cuidador,general_distress,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,02672e05-454f-4248-b090-11d67f9e316a,2026-02-02T13:16:00
